date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-08-02,0.1551,2.08,,0.572,23.3,31,39.73
2022-08-03,0.1265,1.324,,0.919,68.9,34,38.52
2022-08-04,0.0873,2.102,,0.507,37.8,30,38.81
2022-08-05,0.0797,2.099,,1.607,44.4,31,40.55
2022-08-06,0.0797,2.122,,0.656,52.2,31,40.04
2022-08-07,0.0745,2.064,,0.601,51.1,30,40.59
2022-08-08,0.0833,2.033,,1.157,74.4,30,42.15
2022-08-09,0.1054,2.805,,0.576,41.1,42,40.3
2022-08-10,0.1541,2.255,,2.107,86.7,31,42.45
2022-08-11,0.1933,1.885,,1.419,100.0,41,42.75
2022-08-12,0.2009,1.562,,1.549,100.0,42,45.46
2022-08-13,0.2009,1.269,,1.021,100.0,46,46.57
2022-08-14,0.202,1.901,,0.747,97.8,47,44.86
2022-08-15,0.202,2.586,,0.986,95.6,45,43.7
2022-08-16,0.1944,2.928,,1.069,95.6,44,43.06
2022-08-17,0.1776,3.102,,0.707,93.3,41,40.51
2022-08-18,0.1263,3.106,,0.783,91.1,30,39.48
2022-08-19,0.0247,2.967,,0.921,72.2,33,35.79
2022-08-20,-0.0242,3.04,,2.819,73.3,29,35.25
2022-08-21,-0.0954,3.155,,0.768,71.1,27,36.45
2022-08-22,-0.1704,3.053,,0.873,68.9,29,35.39
2022-08-23,-0.1863,2.887,,1.022,65.6,28,35.66
2022-08-24,-0.1969,3.151,,0.981,40.0,25,34.85
2022-08-25,-0.1998,3.516,,1.014,58.9,25,35.22
2022-08-26,-0.1796,3.396,,1.201,41.1,27,31.68
2022-08-27,-0.2713,3.569,,1.144,26.7,28,31.5
2022-08-28,-0.3194,3.404,,0.83,27.8,28,30.38
2022-08-29,-0.3496,3.143,,0.644,32.2,24,32.39
2022-08-30,-0.3622,3.461,,1.039,17.8,27,31.47
2022-08-31,-0.3541,3.482,,1.398,13.3,23,31.46
2022-09-01,-0.3391,3.702,,1.741,26.7,20,31.59
2022-09-02,-0.2649,3.687,,0.792,21.1,25,31.21
2022-09-03,-0.1874,4.178,1.078,1.72,30.0,21,31.1
2022-09-04,-0.0788,3.173,,2.473,53.3,20,32.15
2022-09-05,0.0166,3.084,,1.026,36.7,23,32.15
2022-09-06,0.0518,3.572,,1.178,15.6,22,30.87
2022-09-07,0.0193,2.715,,0.839,12.2,24,32.68
2022-09-08,0.0585,1.992,,0.881,62.2,20,33.6
2022-09-09,0.0657,1.976,,1.469,54.4,22,34.66
2022-09-10,0.1289,2.212,,1.28,46.7,28,35.03
2022-09-11,0.1383,2.108,,0.665,31.1,26,34.97
2022-09-12,0.1404,1.046,,2.331,97.8,25,37.43
2022-09-13,0.1235,2.991,,0.86,24.4,34,32.96
2022-09-14,0.1029,3.482,,2.841,32.2,27,34.09
2022-09-15,0.0721,3.042,,0.462,10.0,28,33.05
2022-09-16,0.0634,3.309,,1.248,14.4,20,32.24
2022-09-17,0.044,2.898,,0.437,41.1,22,33.66
2022-09-18,0.036,3.467,,0.995,5.6,27,31.07
2022-09-19,0.0025,2.896,,0.879,28.9,21,32.62
2022-09-20,0.0068,3.204,,0.725,10.0,23,31.4
2022-09-21,0.0503,3.491,,0.81,10.0,23,30.63
2022-09-22,0.0289,2.971,,1.97,22.2,22,32.41
2022-09-23,0.0174,2.46,,0.769,73.3,20,33.66
2022-09-24,0.0368,2.147,,0.895,72.2,24,33.36
2022-09-25,0.05,3.249,,0.987,28.9,24,32.31
2022-09-26,0.0807,2.364,,2.347,71.1,21,33.86
2022-09-27,0.0937,3.489,,0.693,24.4,20,32.66
2022-09-28,0.0724,2.587,,0.665,13.3,20,33.22
2022-09-29,0.114,1.892,,0.543,61.1,22,33.92
2022-09-30,0.1231,2.697,,0.737,23.3,21,33.22
