date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-11-16,0.0662,2.565,3.29,1.044,6.7,10,0.15851
2025-11-17,0.0714,2.752,3.145,1.491,13.3,14,0.15205
2025-11-18,0.0773,2.339,3.153,1.071,18.9,11,0.16168
2025-11-19,0.0938,2.753,3.344,1.573,13.3,15,0.15453
2025-11-20,0.0968,2.725,2.646,0.889,3.3,11,0.14886
2025-11-21,0.0846,2.485,2.313,1.074,1.1,14,0.14022
2025-11-22,0.0722,2.52,2.025,0.484,1.1,11,0.14019
2025-11-23,0.0549,2.528,2.037,0.689,3.3,13,0.14494
2025-11-24,0.0439,2.436,2.257,0.824,4.4,19,0.15173
2025-11-25,0.0424,2.541,2.144,0.736,4.4,20,0.15295
2025-11-26,0.0273,2.503,1.918,1.035,5.6,15,0.15467
2025-11-27,0.0178,2.73,1.825,1.991,4.4,22,0.15256
2025-11-28,0.0266,2.497,1.708,0.79,4.4,25,0.15011
2025-11-29,0.0249,2.358,1.874,1.146,3.3,28,0.14829
2025-11-30,0.0401,2.461,1.689,0.82,3.3,28,0.1459
2025-12-01,0.0138,2.298,1.634,0.541,3.3,24,0.13536
2025-12-02,-0.0106,2.128,1.842,0.461,8.9,23,0.1457
2025-12-03,0.0036,2.45,1.797,1.472,10.0,28,0.15159
2025-12-04,0.0228,2.322,2.297,2.228,10.0,26,0.14734
2025-12-05,0.0432,2.399,2.164,1.042,3.3,28,0.13947
2025-12-06,0.0235,2.384,2.0,2.375,4.4,23,0.1397
2025-12-07,0.0103,2.414,1.928,1.365,2.2,20,0.13862
2025-12-08,0.0463,2.236,2.156,0.69,4.4,20,0.14253
2025-12-09,0.0837,2.063,2.053,0.833,20.0,22,0.1479
2025-12-10,0.0686,2.728,2.151,1.053,16.7,26,0.14324
2025-12-11,0.0316,2.308,1.933,0.648,14.4,29,0.14028
2025-12-12,0.0283,2.42,1.805,1.28,11.1,29,0.13684
2025-12-13,0.0504,2.219,2.044,0.967,3.3,23,0.13897
2025-12-14,0.0635,2.34,1.862,1.168,15.6,21,0.134
2025-12-15,0.0445,2.401,1.748,1.234,11.1,16,0.12968
2025-12-16,0.0158,2.179,2.07,1.525,1.1,11,0.13171
2025-12-17,0.0246,2.205,2.242,0.334,1.1,16,0.12626
2025-12-18,0.0368,2.1,2.138,1.263,1.1,17,0.12203
2025-12-19,0.0372,1.839,1.923,0.473,3.3,16,0.13215
2025-12-20,0.0505,1.856,1.944,0.858,4.4,20,0.13188
2025-12-21,0.0484,2.149,1.952,0.721,6.7,20,0.13105
2025-12-22,0.0572,2.108,1.789,1.576,4.4,25,0.13249
2025-12-23,0.0712,2.385,1.989,1.197,11.1,24,0.12923
2025-12-24,0.064,2.282,2.028,1.478,12.2,24,0.12849
2025-12-25,0.0776,2.201,1.953,1.466,13.3,23,0.12356
2025-12-26,0.0722,2.387,1.93,1.617,26.7,20,0.12205
2025-12-27,0.0534,2.376,1.845,0.349,32.2,23,0.1243
2025-12-28,0.0569,2.306,1.935,0.911,31.1,24,0.12388
2025-12-29,0.0599,2.301,1.843,0.631,24.4,24,0.1228
2025-12-30,0.0486,2.324,2.028,2.141,38.9,23,0.12326
2025-12-31,0.0312,2.508,1.578,0.415,46.7,21,0.11741
2026-01-01,0.0149,2.074,2.274,1.514,72.2,20,0.12679
2026-01-02,0.0375,1.683,2.177,0.947,86.7,28,0.14181
2026-01-03,0.0685,1.769,2.896,0.968,93.3,29,0.14307
2026-01-04,0.0839,1.899,3.167,2.12,94.4,25,0.14944
2026-01-05,0.0945,2.057,2.476,0.42,93.3,26,0.15165
2026-01-06,0.117,2.248,2.4,1.251,82.2,44,0.15048
2026-01-07,0.1427,2.212,2.928,1.044,84.4,42,0.14634
2026-01-08,0.1601,2.436,2.456,0.773,53.3,28,0.14189
2026-01-09,0.1376,2.422,2.41,0.781,48.9,27,0.14065
2026-01-10,0.1138,2.361,2.484,0.562,47.8,25,0.13958
2026-01-11,0.094,2.419,2.444,0.62,48.9,29,0.13794
